Date Scraped,Job Title,Company Name,Location,Salary Range,Date Posted,Applicants,Job Level,Industry,Description,Recruiter Name,Recruiter Position,Job Link
2024-03-31,Data Analyst  I,Centene Corporation,"New Jersey, United States",,3 days ago,Over 200 applicants,Not Applicable,Hospitals and Health Care and Insurance,"You could be the one who changes everything for our 28 million members. Centene is transforming the health of our communities, one person at a time. As a diversified, national organization, you’ll have access to competitive benefits including a fresh perspective on workplace flexibility.Position Purpose Responsible for analytic data needs of the business unit.Manage multiple, variable tasks and data review processes, as well as mass data entry, maintenance, and update projects.Complete data audits and evaluations within core systems.Identify and resolve complex issues, including mass change updates, reconciliation projects, and the operationalization of data from various sources.Analyze and advise management of workflow issues and data integrity problems and offer recommendations on resolution.Develop and submit internal and external status reports.Create report and data reconciliation through Access, Excel, Business Objects and other reporting tools, to include provider data, claims data, membership data.Education/Experience Bachelor’s degree in related field or equivalent experience. 0-2 years of statistical analysis or data analysis experience. Advanced knowledge of Microsoft Applications, including Excel and Access. Experience with Business Intelligence and SQL tools preferred.Pay Range $25.97 - $46.68 per hourCentene offers a comprehensive benefits package including competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules. Actual pay will be adjusted based on an individual's skills, experience, education, and other job-related factors permitted by law. Total compensation may also include additional forms of incentives.Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.",,,https://www.linkedin.com/jobs/search/?currentJobId=3872214059&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst,"Pyramid Consulting, Inc","McLean, VA",$40.00/hr - $45.00/hr,2 days ago,133 applicants,Not Applicable,Financial Services,"Immediate need for a talented Data Analyst. This is a 06+ Months contract opportunity with long-term potential and is located in New York, NY /McLean, VA (Hybrid). Please review the job description below and contact me ASAP if you are interested. ​Job ID: 24-15508​Pay Range: $40 - $45/hour. Employee benefits include, but are not limited to, health insurance (medical, dental, vision), 401(k) plan, and paid sick leave (depending on work location).​​Key Responsibilities:​Create project plans and track progress against them including regular updates to stakeholdersCapture project expectations and requirements up front and ensure the delivered data solution is alignedCommunicate in writing and verbally in a clear, concise fashion that effectively engages multiple stakeholdersAbility to actively seek out multiple opinions, yet make independent decisionsApply a structured problem-solving approachSolicit user feedback on product enhancements and user experience​Key Requirements and Technology Experience: ​​Skills: Data Analyst- SQL, Tableau, Preferred- Python and AWS Design, build, and maintain sophisticated data visualizations in Tableau including parameters and fully customizable tables with ability to show or hide elements. Dashboards must enable users to generate personalized, high quality graphs for easy screenshotting into slidesWrite and maintain SQL queries in Snowflake warehouse and Custom SQL in Tableau including updates to metadataBuild and maintain data sources in Snowflake and Client Sheets for connection to dashboards on Tableau ServerMonitor dashboard refreshes on Tableau server to ensure on-time refreshes and meeting user expectationsAdminister, publish, and ensure appropriate access (permissions vs. entitlements) to assigned dashboards within Tableau ServerManage access groups (entitlements) and conduct reviews to remove users not meeting guidelinesCross-train and act as back-up for other recruiting dashboard productsScripting experience in (Python, R, Spark, and SQL)Degree or military experience specialized in a Science, Technology, Engineering, Mathematics disciplineStrong desire and experience with data in various forms (data warehouses/SQL, unstructured data)At least 2 years of experience acting as a system admin on Tableau ServerAt least 2 years of experience using Client Sheets or Microsoft Excel to analyze dataAt least 1 year of experience using the recruiting module within WorkdayAt least 2 years of experience developing dashboards using TableauAt least 2 years of experience writing SQL code to access and analyze dataAt least 2 years of experience utilizing and developing within Snowflake​Our client is a leading Financial Service organization and we are currently interviewing to fill this and other similar contract positions. If you are interested in this position, please apply online for immediate consideration. ​Pyramid Consulting, Inc. provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, colour, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.​",,,https://www.linkedin.com/jobs/search/?currentJobId=3876866407&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst,Best High Technologies LLC (BHT),"Mountain View, CA",$65.00/hr - $70.00/hr,3 days ago,Over 200 applicants,Associate,IT Services and IT Consulting,"Must-Have skills: Advanced SQL As a data Analyst focused on Warehousing, the analyst needs the following.· To be able to write and understand complex SQL code.· Needs to be able to create Technical Requirement Documents and Source to Target Sheets, HDLs· Needs to be able to create User Acceptance Tests for metrics· Needs to be able to collaborate with PM, DEs, BAs and DAs.",James Franklin,Senior Business Development Manager at Best High Technologies LLC (BHT),https://www.linkedin.com/jobs/search/?currentJobId=3873242574&keywords=data%20analyst&location=united%20states
2024-03-31,Junior Data Analyst,Leap Event Technology,United States,,1 day ago,Over 200 applicants,Mid-Senior level,Events Services,"Leap Event Technology is a remote-friendly company. This position is open to any candidate in North America.Who We AreLeap is revolutionizing the event technology industry by empowering organizers to create experiences that are more engaging, more thrilling, and more impactful than ever before. Our all-in-one suite of ticketing, mobile apps, experiential marketing, and patron management tools, combined with our expert marketing services, allows organizers to drive nonstop engagement and capture all customer data from their entire event. That’s why iconic brands like New York Comic Con, Bonnaroo, Illuminarium, and the NHL choose us to power their events.We are a diverse and passionate team of event experts and fans who are dedicated to helping organizers transform their event experiences. Like our clients, we live and breathe events. We take our passion, knowledge, and hands-on experience and apply it to our work every single day. With offices in Dallas, Montreal, and Sydney, and an expansive remote workforce across the globe, our diverse backgrounds give us the experience needed to create incredible events for any industry, anywhere in the world.Leap Event Technology is recognized and certified as a Top Workplace and Great Place to Work Canada.A Junior Data Analyst is heavily involved in cleaning, analyzing, interpreting and displaying data using a variety of methods and tools to achieve objectives, provide insights and recognize trends.Sounds interesting? Let's Talk.As a Junior Data Analyst, You WillWork closely with senior staff members to understand and maintain focus on their needs, including critical metrics and KPIs, and deliver actionable insights to decision-makersCreate and maintain rich interactive visualizations through data interpretation and analysis, with reporting components from multiple data sourcesAssist with database functions such as acquiring data from primary and secondary sources, and building scripts that will make our data evaluation process more flexible or scalable across datasetsAssist in maintaining analytics systems, taking complicated problems and building simple frameworksIdentify trends and opportunities for growth through analysis of complex datasetsEvaluate internal systems for efficiency, problems, and inaccuracies, and develop and maintain protocols for handling, processing, and cleaning dataWork directly with managers and users to gather requirements, provide status updates, and build relationshipsBenefitsWe offerMedical, Dental, Vision, and Voluntary benefitsGenerous PTOPaid parental leave (following 12 months of continuous employment)401K Match$200 event reimbursementUdemy Business, a world-class learning and development platform Office InformationLeap Event Technology is a 100% remote-friendly company. However, we do offer the option of working in the office for employees located in Montréal (CAN), Dallas (U.S.), Sydney (AUS). All of our offices are stocked with snacks and drinks and we provide a free lunch every week. We offer a monthly travel stipend, and even host the occasional themed party and happy hour!If you don’t live near an office but happen to be visiting nearby, you can work from the office for as long as you need.Learn Morehttps://leapevent.tech/Additional InformationLeap Event Technology requires all Event Operations employees and contractors who will be representing the company at a client event to be fully vaccinated at least two weeks prior to attending. Exemptions are determined by the event organizer. Employees are not required to be fully vaccinated to be present at an office facility.Leap Event Technology provides equal opportunity to qualified persons regardless of race, color, sex, religion, national origin, age, sexual orientation, gender identity, disability, veteran status, or other categories protected by law.Experience & SkillsAbility to explore, cleanse and prepare data for analysis from raw ingestion to refinementPossess the skills to glean insights from data leveraging critical thinking, testing and statistical analysisAbility to identify trends, make predictions and present findings to stakeholders at all levels of the organization.Able to identify and analyze complex problems, make sound decisions based on available data, and evaluate the potential outcomes of actionable measures.Proficiency in SQL and database management. Also familiar with tools like Python, R and machine learning.Experience with AWS and Snowflake are a plus",,,https://www.linkedin.com/jobs/search/?currentJobId=3875732105&keywords=data%20analyst&location=united%20states
2024-03-31,Business Data Analyst,Trends International LLC,"Indianapolis, IN","$75,000.00/yr - $80,000.00/yr",6 days ago,Over 200 applicants,Associate,Manufacturing,"Job Summary:The primary responsibility of this individual will be to support all sectors of the organization through the analysis of data and creation of data stories through Tableau.  General Responsibilities:Develop and distribute high quality reports, visualizations and dashboards using Tableau and other tools to support the data needs of the enterprise.Build and update standard company reporting with an emphasis on telling a story with data.Provide accurate & reliable omni-channel data analysis to the Executive, Finance, Licensing, Marketing, Sales and Operations teams.Uphold high levels of data integrity and work with IT and Engineering to resolve issues.Perform ad hoc analysis and reporting as needed to support the needs of the enterprise.Develop custom SQL queries as needed.Partner with the VP of Sales Planning & Analytics to prioritize and identify data needs within the enterprise. Skills and Abilities:Thrive in a fast-paced, hands-on, collaborative environment.Able to manage multiple priorities concurrently.Work independently – is self-driven and motivated.Have excellent communication skills - verbally, in writing, and in person with all levels of employeesEducation/Experience:Required – High school diploma.College degree in IT, MIS, Mathematics or preferred.2+ years supporting data analysis and reporting required.2+ years using a BI/Visualization tool required. Experience using Tableau is required.1+ years writing SQL to mine data required. Advanced SQL skills highly preferred.Experience with Retail datasets – both eCommerce and Brick & Mortar – highly preferred.Experience with Salesforce – CRM, CRMA & Consumer Goods – and managing data feeds to/from SF is a plus. Physical Requirements:This role requires frequent use of vision and hearing.This role requires frequent, repetitive motions with hands to utilize computers. Trends International, LLC complies with the Americans with Disabilities Act (ADA) and the ADA Amendments Act (ADAAA). Per the ADA, Trends International, LLC will make reasonable accommodation for known physical or mental disabilities of a qualified and disabled applicant or employee. Trends International, LLC may decline to accommodate the request should it cause an undue hardship on the operations of the company. It is the responsibility of the employee or applicant to request accommodation. The individual should identify what accommodation they believe is needed to successfully perform the functions of the job above. Employees may be asked to provide medical evidence to support the need for the requested accommodation. Please contact the People & Culture department with any questions or requests for accommodation.",Roshni P.,,https://www.linkedin.com/jobs/search/?currentJobId=3867541070&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst,DataAnnotation,Greater Sacramento,,3 days ago,Over 200 applicants,Not Applicable,"Software Development, Computer and Network Security, and Engineering Services","DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a proficient Data Analyst to join our team to train our AI chatbots. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.In this role you will need to be proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL) and able to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem.Benefits:This is a full-time or part-time REMOTE positionYou’ll be able to choose which projects you want to work onYou can work on your own scheduleProjects are paid hourly, starting at $40+ USD per hour, with bonuses for high-quality and high-volume workResponsibilities:Come up with diverse problems and solutions for a coding chatbotWrite high-quality answers and code snippetsEvaluate code quality produced by AI models for correctness and performanceQualifications:Fluency in English (native or bilingual)Proficient in at least one programming language (Python, JavaScript, HTML, C++, C# and SQL)Excellent writing and grammar skillsA bachelor's degree (completed or in progress)Note: Data Annotation payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",,,https://www.linkedin.com/jobs/search/?currentJobId=3808395259&keywords=data%20analyst&location=united%20states
2024-03-31,Kearney People Data Analyst,Kearney,"Chicago, IL",,3 days ago,Over 200 applicants,Not Applicable,Business Consulting and Services,"About Kearney As one of the original firms, we’ve never lost sight of the fact that consulting is a people business. A global partnership in more than 40 countries, our people make us who we are. We’re individuals with different passions and strengths who take as much joy in the work we do as from those we work with.  Key responsibilities:Leverages analytical and technical skills to process and interpret data from multiple internal and external sources to provide support to HR and other internal teams in understanding firm people statistics.Creating tools and presenting data in a manner that educates, informs and influences the decisions of HR clients and business leadersWorks with internal stakeholders to answer data and reporting questions for firm statistics.Increases self service capabilities of end users by building straightforward meaningful solutions.Works collaboratively within the People Analytics team and broader R&A function in the development, production, and continuous improvement of existing and new reports.Understand, identify, locate, and extract data from a variety of sources for use in analysis.Maintain data feeds that support Power Bi dashboards.Develop and maintain effective working relationships with internal clients like Talent Management, HR, Digital HR and finance teams globallyRequired QualificationsUndergraduate Bachelor's degree or equivalent in HR, Business Administration, Information Systems, or related field is preferredMinimum of 3-5 years of relevant work experienceProficient in Power BI and strong Excel and Power Point skillsBeing able to build visuals in Power BIExperience with Tableau is a plusAbility to flex skills to adapt to changing technologies and perspectivesStrong investigative, technical and analytical skillsMaintain the highest level of confidentialityStrong verbal and written communication skills combined with strong relationship skillsAdditional Info The intent of this position description is to provide a representative summary of the major duties and responsibilities performed by an incumbent of this position. Employees may be requested from time to time to perform job-related tasks other than those specifically presented in this description.  Equal Employment Opportunity and Non-Discrimination Kearney prides itself on providing a culture that allows employees to bring their best selves to work every day. Our people can feel comfortable, confident, and joyful to do great things for our firm, our colleagues, and our clients. That’s why Kearney is committed to building a diverse, unbiased, and inclusive workforce.  Kearney is an equal opportunity employer; we recruit, hire, train, promote, develop, and provide other conditions of employment without regard to a person’s gender identity or expression, sexual orientation, race, religion, age, national origin, disability, marital status, pregnancy status, veteran status, genetic information or any other differences consistent with applicable laws. This includes providing reasonable accommodation for disabilities, or religious beliefs and practices. Members of communities historically underrepresented in consulting are encouraged to apply. Language RequirementsFluency in English",,,https://www.linkedin.com/jobs/search/?currentJobId=3871635780&keywords=data%20analyst&location=united%20states
2024-03-31,Operational Data & Analytics Analyst,The Walt Disney Company,"Lake Buena Vista, FL",,3 days ago,185 applicants,Mid-Senior level,Entertainment Providers,"The Enterprise Technology mission is to deliver technology solutions that align to business strategies while enabling enterprise efficiency and promoting cross-company collaborative innovation. The Enterprise Technology organization drives competitive advantage by enhancing our consumer experiences, enabling business growth, and advancing operational excellence.This role is part of the End-user and Technical Operations organization. Our mission is to deliver world-class operational support of all systems, services, devices, and tools used by Disney employees and end users – including the Help Desk and day-to-day operations for end-user support, data centers, databases, application operations, incident and problem management, and the network operations center. The Analyst will create operational analytics across Disney’s technology ecosystem, maximizing technology availability.ResponsibilitiesWork closely with operations, engineering, and development resources to set up monitoring and dashboards for critical technology servicesCreate visualizations and analytics to help detect and report on service anomalies and availability trendsBuild operational intelligence dashboards, self-service tools, and reports that analyze and present data associated with Disney Technical Operations and overall IT Service Delivery for Enterprise TechnologyEngage with Operations teams to capture requirements, influence decision making, and create service health tools and reportingProvide coverage on ad-hoc analysis from diverse partners and champion automation needs over timeProtect business and operational service-level agreements with dashboards for monitoring technology service health, troubleshoot alerts, and perform root cause analysisReduce mean time to repair (MTTR) with real-time event correlation, automated incident prioritization, and integrations with IT service management (ITSM) and orchestration toolsUse advanced analytics like anomaly detection, adaptive thresholding, and predictive health scores to monitor key performance indicator data and prevent issues.QualificationsAt least 1 year of experience using data visualization tools like Power BI/Fabric/ TableauAt least 1 year of experience in a business analytics, data science program, business intelligence, or related roleBasic skills in data science toolsets & scripting such as PythonPreferred QualificationsExperience with the application of advanced analytics techniques (data mining, data visualization, statistical analysis, machine learning) on large-scale, high-dimensional data to help drive operational excellence and technology health.Snowflake integration experienceEducationBachelor’s degree required. Information Technology or other STEM majors preferred.",,,https://www.linkedin.com/jobs/search/?currentJobId=3872970343&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst,UNCOMN,United States,,4 days ago,93 applicants,Entry level,Business Consulting and Services,"Here at UNCOMN, our mission is to empower systems thinkers to create elegant solutions to complex problems – to improve the systems that improve our communities. Our team members apply their natural curiosity and grit to discover elegant solutions for our clients’ most complex organizational, logistics, process, data, and technical challenges, with the overall goal of building great businesses that contribute to great communities.We’re an award-winning firm, one of the country’s fastest-growing and—more importantly—a consistent ‘Top Workplace’ as evaluated by our own employees. We are a values-driven organization (see the Core Values section of our website) and we’re looking for new Uncommon Geniuses to join our growing team, so if you’re a person who likes to solve problems, fix things, build things, tweak things, or otherwise show creative flair, you might just be an ""UNCOMN Genius"" and we encourage you to check out the specifics of this position below!UNCOMN is seeking a Data Analyst to:Design and build reports and identify areas of improvement in the data quality or functionality of queries against the datasets.Build trust with the team to perform assigned tasks through demonstrated performance, good collaborative skills, and drive.Work with project manager, stakeholders, and project team to review and analyze data within the system and provide insights, metrics, and identify gaps.Learn to assess and estimate required level of effort to a task/project based on experience.Develop and apply systems thinking to assigned tasks.Improve proficiency and utilize contract applicable software, to include the Microsoft Tool Suite.Independently utilize critical thinking skills.Communicate in an effective and timely manner. Attend all required meetings and collaborate effectively as a team member.Provide clear and concise documentation and provide recommendations to project team.Utilize time management skills to complete tasks and deliverables on time with minimal errors.RequirementsTwo (2) or more years of related professional experience.Proficient Microsoft Office Suite skills.Effective written and verbal communication skills.Strong time management skills.Ability to perform tasks independently and collaboratively within a team environment.PreferredBachelor's from an accredited college or university.Must be eligible to obtain a Secret clearance as-needed, granted by the US Government, which requires US citizenship. The government also uses 13 adjudicative guidelines to determine an individual's eligibility.Why UNCOMN?Flexible PTO effective on day 1*7 Paid Holidays & up to 3 Floating Holidays*Eligible for Health Benefits on day 1*401K Safe Harbor Match Program*Training and Education Assistance*Must be a full-time employeeDon’t meet every single requirement? We’re dedicated to building an uncommon, inclusive, and authentic workplace, so if you’re excited about this role but your experience doesn’t align perfectly with every qualification in the job description, we encourage you to apply anyways. You may be just the right candidate for this or other roles.All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, or national origin.",,,https://www.linkedin.com/jobs/search/?currentJobId=3872616011&keywords=data%20analyst&location=united%20states
2024-03-31,"Customer Analytics, Data Analyst",YETI,"Austin, TX",,3 days ago,Over 200 applicants,Entry level,Manufacturing,"At YETI, we believe that time spent outdoors matters more than ever and our gear can make that time extraordinary. When you work here, you’ll have the opportunity to create exceptional, meaningful work and problem solve with innovative team members by your side. Together, you’ll help our customers get the high-quality gear they need to make the most of their adventures. We are BUILT FOR THE WILD™.The Customer Data & Strategy team at YETI is a centralized data strategy, reporting, and insights team made up of analysts, researchers, and data scientists. Our job is to help YETI use data, thoughtfully and deliberately, to drive decision-making and experience design.The Customer Analytics, Data Analyst is responsible for identifying and communicating data insights that improve our understanding of consumer behavior. This role will define and execute customer analytics programs and initiatives that provide accessible ongoing reporting as well as targeted analysis and insights discovery related to who our customers are and what, how, and where they buy.Specifically, you will be responsible for data reporting related to customer analytics. You will ensure overall data fidelity -- in partnership with our data warehouse team -- and that we have the right level and granularity of data across different reporting mechanisms (e.g. Tableau, scheduled reports). This will include meeting with stakeholders regarding new reporting or research needs, gathering requirements, writing measurement or research plans, and reporting of key findings.To succeed in this role, it is essential that you are comfortable self-directing against a roadmap of work, queuing up and actively managing your workload, and communicating timing and expectations to your team, your leadership, and your stakeholders.ResponsibilitiesDesign and develop customer-centric dashboards, reports, and ad-hoc analysis with an eye for designing a holistic program vs standalone reportsPartner with our data engineering and data warehousing team to manage new report requirements, builds, and maintenanceLeverage expertise in the customer data and analytics space to ensure we have a robust, comprehensive, and easily accessible collection of analytics reporting tools that bring forward meaningful and actionable insights to the orgHost and run weekly, monthly, and quarterly customer trends sessions with broader analytics and research team to determine narrative and overall data story throughout the yearHost planning sessions with digital product, customer analytics, and other groups in the org to understand customer analytics needs and prioritiesCapture and organize work priorities into a rolling 3-4 month roadmap of work that is aligned to overall CS&A team goalsCreate clear documentation of all program plans, including scope of work, timeline, and implicationsBe a self-starter who is comfortable being a subject matter expert in various settings, socializing our approach to customer data and advocating for the work and its impactQualifications And AttributesAt least 4 years of experience working in business or marketing analyticsProficiency in SQL or comparable query languageA body of work reflecting excellence and efficiency in data analysis, insights identification, data visualization, and data storytellingExperience working with large datasets in a business environment and in close partnership with data engineering teamsComfortable with quantitative VOC research data sets (e.g. survey data, reviews data) and have some experience with user researchExcellent communication skills, written and verbal, and an ability to get people excited about how data can help them be better, faster, smarter in their roleBusiness mindset + a high EQ that lets you put yourself in the shoes of our internal stakeholders and meet them where they areUnphased by ambiguity and game to design something from scratchA passion not just for data but for finding impactful and actionable insightsA habit of curiosity and kindnessYETI is proud to be an Equal Opportunity Employer.Our commitment to creating a diverse, equitable, and inclusive culture is at the center of everything we do for our YETIzens. We embrace all applicants looking to bring their authentic selves to YETI and contribute to our mission of keeping the wild WILD. Find out more about our commitment to DE&I at yeti.com/dei.htmlAll applicants for employment will be considered without regard to an individual’s race, color, sex, gender identity, gender expression, religion, age, national origin or ancestry, citizenship, physical or mental disability, medical condition, family care status, marital status, sexual orientation, genetic information, military or veteran status, or any other basis protected by federal, state or local laws.YETI Global Workforce Data Privacy NoticeIf you require accommodation in order to apply for a job, please contact us at accommodationrequest@yeti.com.",,,https://www.linkedin.com/jobs/search/?currentJobId=3871686419&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst,Perfict,"Houston, TX",,2 days ago,135 applicants,Mid-Senior level,"Technology, Information and Media","About Us:Perfict Global is a leading IT consulting services provider focused on providing innovative and successful business workforce solutions to Fortune 500 companies. Our trained and experienced professionals constantly strive to bring together the best technologies available to manage client&#39;s complex business and technology, participate in implementation activities and collaborate in new ways to meet client needs.We provide excellent benefits such as Medical, Dental, Vision ++ a fun company to work!!!Please see the detailed Job Description below:Title: Data AnalystLocation: Chicago or HoustonDuration: 6 Months + (Potential for extention)Position: W2 Position ONLYInterview Type – VideoJob Description:Required Skill Qualifications:SQL: Proficiency level 8/10.Excel: Proficiency level 8/10, including V-lookups and other advanced functions.Python: Good to haveSupply Chain Background: Expertise in Material Demand Forecasting, Segmentation, Replenishment, Purchase Orders, and other supply chain processes.AWS Cloud Services: Knowledgeable about AWS cloud services including S3, Redshift, Dynamo DB, and API GatewaysETL Workflows: Ability to analyze ETL workflows, including experience with tools such as Abinitio, DataStage, Informatica, and Palantir.Preferred Basic QualificationsUtilize SQL skills to extract, manipulate, and analyze data from various databases to support supply chain decision-making processes.Employ advanced Excel functions to organize, analyze, and visualize large datasets, creating insightful reports and dashboards for stakeholders.Utilize Python for data analysis tasks, automation, and development of custom scripts for enhancing analytical capabilities.Apply supply chain expertise to develop and maintain accurate demand forecasts, segment customers/products, optimize replenishment strategies, and manage purchase orders effectively.Utilize AWS cloud services such as S3, Redshift, Dynamo DB, and API Gateways to build scalable and efficient data pipelines, storage solutions, and analytics platforms.Analyze ETL workflows to identify bottlenecks, improve performance, and ensure data integrity across various data integration processes.Collaborate with cross-functional teams including supply chain, IT, and business stakeholders to understand requirements, provide analytical insights, and drive data-driven decision-making.Stay updated with industry trends, emerging technologies, and best practices in data analytics, supply chain management, and cloud computing to continuously enhance skills and contribute to the growth of the organization",Pankaj Tiwari,Senior Technical Recruiter at Perfict Global.,https://www.linkedin.com/jobs/search/?currentJobId=3873717614&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst,Sitio Royalties,"Denver, CO",,3 days ago,Over 200 applicants,Entry level,Oil and Gas,"Sitio is a shareholder returns-driven company focused on large-scale consolidation of high-quality oil & gas mineral and royalty interests across premium basins, with a diversified set of top-tier operators. With a clear objective of generating cash flow from operations that can be returned to shareholders and reinvested, Sitio has accumulated over 250,000 net royalty acres through the consummation of over 190 acquisitions to date. More information about Sitio is available at www.sitio.com.POSITION OVERVIEW:The Data Analyst is tasked with the crucial roles of designing, implementing, operating, and maintaining data and analytical pipelines. This role encompasses creating reports, overseeing the daily operations of data, updating data pipelines, ensuring data accuracy, and applying advanced analytical techniques to transform complex datasets into actionable insights.The Data Analyst will report to the Manager of Data and Analytics.Job Location: In office located in Denver, CO; Houston, TX or Austin, TXRESPONSIBILITIES AND ESSENTIAL DUTIES:Demonstrate knowledge of ETL (Extract, Transform, Load) and data warehouse concepts and processes.Develop SQL queries and perform data analysis.Optimize data query performance for real-time analytics processing.Apply creativity to determine the best solutions for real-world problems using quantitative data.Show a strong curiosity and passion for data, visualization, and problem-solving.Employ best practices in the design, development, and support of Power BI visualizations.Support the development and design of Azure Function Apps and PowerApps.Manage the scheduling of dashboard refreshes and setup proactive notifications.Document all data processes, pipelines, and reports for clarity and future reference.Understand the business use of data and stakeholders’ requirements to support work processes and strategic business objectives.Collaborate with users and representatives at all levels to drive process improvements and report creation.Lead initiatives to foster a data-driven culture within the organization.Exhibit excellent oral and written communication skills, with the ability to present to a wide audience, from entry-level employees to senior vice presidents.QUALIFICATIONS:3-5 years of industry experience in roles such as report development, data science, business analytics, or business intelligence, including proficiency with data warehousing and various business intelligence tools, techniques, and technologies.Bachelor’s degree in mathematics, statistics, computer science, or an equivalent technical field, highlighting a robust foundation in analytical methodologies and technical problem-solving.Demonstrated experience in a data analytics role with advanced skills in SQL writing and data manipulation.Proficiency in PowerBI, Excel, Power Automate, PowerApps.Proficiency in Python and common libraries.Practical experience with cloud technologies, including Azure Data Factory, Azure Databricks, Databricks Live Table, Spark, Azure Synapse, Cosmos DB, and other big data technologies.Familiarity with version control systems, specifically Git.WORK CONDITIONS:Job is performed in a typical office environment, but is subject to time pressures and constraints, and is often dependent on input from others. Occasionally, work may be performed from home, after normal work hours or on weekends. Periodic travel as business requires. EQUAL EMPLOYMENT OPPORTUNITY:Sitio Royalties Management, LLC is an equal opportunity workplace. All employment decisions are made without regard to race, color, religion, sex (including pregnancy and gender identity), national origin, citizenship, political affiliation, sexual orientation, marital status, disability, genetic information, age, military service, or any other legally protected categories. This includes providing reasonable accommodation if requested for disabilities or religious beliefs and practices. NOTICE TO THIRD-PARTY AGENCIES:The Company does not accept unsolicited resumes from recruiters or employment agencies.","Sonali Kothare, PHR/M.S.",Human Resources Director & Business Partner,https://www.linkedin.com/jobs/search/?currentJobId=3871686947&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst-VA,ATC,"Virginia, United States",,1 day ago,134 applicants,Entry level,IT Services and IT Consulting,"Job Title: Entry Level Business Analyst / Product Owner U.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are able to sponsor at this time.We are a US equal employment opportunity employer. Job Description:Entry Level expertise in gathering, analyzing, and documenting business requirements. If you do not have experience as a Business Analyst or Product Owner, you will be put through a training & Internship program.Experience in Requirement Gathering, Agile methodology, writing user stories, and building and planning roadmaps.Experience in preparing functional and detailed system design documentsDemonstrate expertise with SDLC methodologyAbility to communicate effectively across multiple levels of the organization, including with leadership.Demonstrated leadership, initiative, analytical skills, and sound business acumen, including the ability to understand and analyze recommendationsExperience with all phases of testing (i.e., system, integration, user acceptance), including creating use cases, test conditions, and review of output.Must be able to adjust and work effectively in a dynamic, changing environmentOther:Master’s Degree.We sponsor H1B or related work visas for eligible candidates on F1/OPT/CPT.We offer health insurance 100% paid.We follow equal employment opportunity.",,,https://www.linkedin.com/jobs/search/?currentJobId=3874198228&keywords=data%20analyst&location=united%20states
